art_id,keyword,key_id,art_year
6004,adolescent,314,2009
6006,adolescent,314,2009
5795,adolescent,314,2009
5788,adolescent,314,2009
5334,adult,338,2009
5820,adult,338,2009
5840,advertisement,358,2009
5103,advertisement,358,2009
5403,age,386,2009
4722,age,386,2009
5487,age,386,2009
5500,aging,398,2009
5602,aging,398,2009
5160,albumin,437,2009
5673,albuminuria,438,2009
4725,alcohol,441,2009
4727,alogliptin,475,2009
5073,alogliptin,475,2009
4729,alanine aminotransferase,430,2009
4677,alanine aminotransferase,430,2009
4701,amp-activated protein kinase,516,2009
5336,amp-activated protein kinase,516,2009
4803,anastomotic leak,541,2009
5821,anastomosis,540,2009
5580,anemia,551,2009
4642,anesthesia,552,2009
4710,anthropometry,607,2009
5946,antidiabetes drug,630,2009
5947,antidiabetes drug,630,2009
4751,antiobesity,653,2009
4834,antiobesity drug,656,2009
5980,antioxidant,661,2009
4958,anxiety,683,2009
4959,anxiety,683,2009
4754,apelin,695,2009
5310,apoe,703,2009
5202,apoptosis,718,2009
5533,apoptosis,718,2009
5890,apoptosis,718,2009
5733,appetite,727,2009
5027,appetite,727,2009
5907,appetite,727,2009
5863,appetite,727,2009
5958,assessment,818,2009
5756,association,823,2009
5611,association,823,2009
5524,association,823,2009
5210,association,823,2009
4787,association,823,2009
4917,association,823,2009
5185,association study,825,2009
5040,asthma,829,2009
5667,adipose triglyceride lipase,302,2009
5992,atherosclerosis,848,2009
5367,atherosclerosis,848,2009
5038,atorvastatin,861,2009
5873,attitude,886,2009
5826,bariatric surgery,993,2009
5801,bariatric surgery,993,2009
5803,bariatric surgery,993,2009
5804,bariatric surgery,993,2009
5875,bariatric surgery,993,2009
5872,bariatric surgery,993,2009
5850,bariatric surgery,993,2009
5846,bariatric surgery,993,2009
5830,bariatric surgery,993,2009
5935,bariatric surgery,993,2009
5957,bariatric surgery,993,2009
5967,bariatric surgery,993,2009
5903,bariatric surgery,993,2009
5906,bariatric surgery,993,2009
5632,bariatric surgery,993,2009
5610,bariatric surgery,993,2009
5603,bariatric surgery,993,2009
5619,bariatric surgery,993,2009
5622,bariatric surgery,993,2009
5673,bariatric surgery,993,2009
5672,bariatric surgery,993,2009
5767,bariatric surgery,993,2009
5765,bariatric surgery,993,2009
5769,bariatric surgery,993,2009
5771,bariatric surgery,993,2009
5778,bariatric surgery,993,2009
5779,bariatric surgery,993,2009
5781,bariatric surgery,993,2009
5752,bariatric surgery,993,2009
5714,bariatric surgery,993,2009
5716,bariatric surgery,993,2009
5726,bariatric surgery,993,2009
5702,bariatric surgery,993,2009
5698,bariatric surgery,993,2009
5696,bariatric surgery,993,2009
5706,bariatric surgery,993,2009
5708,bariatric surgery,993,2009
5593,bariatric surgery,993,2009
5581,bariatric surgery,993,2009
5584,bariatric surgery,993,2009
5585,bariatric surgery,993,2009
5587,bariatric surgery,993,2009
5583,bariatric surgery,993,2009
5580,bariatric surgery,993,2009
5578,bariatric surgery,993,2009
5539,bariatric surgery,993,2009
5544,bariatric surgery,993,2009
5473,bariatric surgery,993,2009
5476,bariatric surgery,993,2009
5496,bariatric surgery,993,2009
5497,bariatric surgery,993,2009
5434,bariatric surgery,993,2009
5435,bariatric surgery,993,2009
5441,bariatric surgery,993,2009
5437,bariatric surgery,993,2009
5455,bariatric surgery,993,2009
5466,bariatric surgery,993,2009
5079,bariatric surgery,993,2009
5087,bariatric surgery,993,2009
5062,bariatric surgery,993,2009
5040,bariatric surgery,993,2009
5042,bariatric surgery,993,2009
5043,bariatric surgery,993,2009
5110,bariatric surgery,993,2009
5111,bariatric surgery,993,2009
5094,bariatric surgery,993,2009
5121,bariatric surgery,993,2009
5124,bariatric surgery,993,2009
5133,bariatric surgery,993,2009
5132,bariatric surgery,993,2009
5159,bariatric surgery,993,2009
5162,bariatric surgery,993,2009
5164,bariatric surgery,993,2009
5150,bariatric surgery,993,2009
5151,bariatric surgery,993,2009
5171,bariatric surgery,993,2009
5195,bariatric surgery,993,2009
5220,bariatric surgery,993,2009
5223,bariatric surgery,993,2009
5226,bariatric surgery,993,2009
5296,bariatric surgery,993,2009
5299,bariatric surgery,993,2009
5318,bariatric surgery,993,2009
5319,bariatric surgery,993,2009
5267,bariatric surgery,993,2009
5268,bariatric surgery,993,2009
5252,bariatric surgery,993,2009
5254,bariatric surgery,993,2009
5239,bariatric surgery,993,2009
5403,bariatric surgery,993,2009
5397,bariatric surgery,993,2009
5362,bariatric surgery,993,2009
5354,bariatric surgery,993,2009
5360,bariatric surgery,993,2009
5340,bariatric surgery,993,2009
5348,bariatric surgery,993,2009
5026,bariatric surgery,993,2009
5031,bariatric surgery,993,2009
5018,bariatric surgery,993,2009
5020,bariatric surgery,993,2009
5021,bariatric surgery,993,2009
4989,bariatric surgery,993,2009
4990,bariatric surgery,993,2009
4988,bariatric surgery,993,2009
4964,bariatric surgery,993,2009
4961,bariatric surgery,993,2009
4951,bariatric surgery,993,2009
4953,bariatric surgery,993,2009
4954,bariatric surgery,993,2009
4891,bariatric surgery,993,2009
4886,bariatric surgery,993,2009
4856,bariatric surgery,993,2009
4858,bariatric surgery,993,2009
4860,bariatric surgery,993,2009
4866,bariatric surgery,993,2009
4870,bariatric surgery,993,2009
4932,bariatric surgery,993,2009
4946,bariatric surgery,993,2009
4940,bariatric surgery,993,2009
4720,bariatric surgery,993,2009
4717,bariatric surgery,993,2009
4711,bariatric surgery,993,2009
4698,bariatric surgery,993,2009
4693,bariatric surgery,993,2009
4691,bariatric surgery,993,2009
4667,bariatric surgery,993,2009
4665,bariatric surgery,993,2009
4642,bariatric surgery,993,2009
4648,bariatric surgery,993,2009
4631,bariatric surgery,993,2009
4810,bariatric surgery,993,2009
4811,bariatric surgery,993,2009
4812,bariatric surgery,993,2009
4813,bariatric surgery,993,2009
4845,bariatric surgery,993,2009
4809,bariatric surgery,993,2009
4764,bariatric surgery,993,2009
4776,bariatric surgery,993,2009
4740,bariatric surgery,993,2009
4741,bariatric surgery,993,2009
4805,attrition,898,2009
5159,autonomic nervous system,935,2009
5563,autonomic nervous system,935,2009
5533,autophagy,940,2009
5404,band erosion,977,2009
5006,bariatric,987,2009
5293,bariatric,987,2009
5083,bariatric,987,2009
5813,bariatric,987,2009
5636,bariatric,987,2009
5973,bariatric surgery,993,2009
5976,bariatric surgery,993,2009
5985,bariatric surgery,993,2009
5996,bariatric surgery,993,2009
6019,bariatric surgery,993,2009
6022,bariatric surgery,993,2009
6023,bariatric surgery,993,2009
5152,bariatrics,996,2009
5957,baros,1003,2009
5814,baros,1003,2009
4877,barrett esophagus,1005,2009
5303,basal insulin,1013,2009
5503,basal insulin,1013,2009
5124,barrier,1007,2009
6022,behaviour intervention,1070,2009
5136,behaviour intervention,1070,2009
5523,behaviour change,1069,2009
5053,behaviour modification,1071,2009
5500,behaviour modification,1071,2009
5650,behaviour modification,1071,2009
5882,behaviour problem,1072,2009
5074,behaviour problem,1072,2009
5855,beta cell,1096,2009
5861,beverage,1113,2009
5585,bibliometrics,1120,2009
5585,bibliometrics,1120,2009
4740,bibliometrics,1120,2009
4856,biliopancreatic diversion,1141,2009
4940,biliopancreatic diversion,1141,2009
4953,biliopancreatic diversion,1141,2009
5012,biliopancreatic diversion,1141,2009
5324,biliopancreatic diversion,1141,2009
5361,biliopancreatic diversion,1141,2009
5359,biliopancreatic diversion,1141,2009
5497,biliopancreatic diversion,1141,2009
5804,biliopancreatic diversion,1141,2009
4930,biliopancreatic diversion with duodenal switch,1143,2009
5889,binge eating,1148,2009
5458,binge eating,1148,2009
5584,binge eating,1148,2009
4959,binge eating,1148,2009
4795,binge eating,1148,2009
4858,binge eating disorder,1149,2009
4833,biphasic insulin aspart,1199,2009
4733,biphasic insulin aspart,1199,2009
5916,biphasic insulin aspart,1199,2009
5916,biphasic insulin aspart,1199,2009
5916,biphasic insulin aspart,1199,2009
5424,black,1220,2009
5711,black,1220,2009
4804,bleeding,1236,2009
5024,bleeding,1236,2009
5323,blood glucose,1243,2009
5896,blood glucose,1243,2009
5204,blood pressure,1250,2009
5353,blood pressure,1250,2009
4642,blood pressure,1250,2009
5842,blood pressure,1250,2009
5711,blood pressure,1250,2009
5772,blood pressure,1250,2009
5588,blood pressure,1250,2009
5384,body composition,1272,2009
5287,body composition,1272,2009
5290,body composition,1272,2009
5139,body composition,1272,2009
5077,body composition,1272,2009
4930,body composition,1272,2009
4884,body composition,1272,2009
4710,body composition,1272,2009
4847,body composition,1272,2009
4782,body composition,1272,2009
6021,body composition,1272,2009
6015,body composition,1272,2009
4753,blood brain barrier,1239,2009
5579,body mass index change,1301,2009
5153,body mass index change,1301,2009
5625,body contouring,1275,2009
4845,body contouring,1275,2009
5373,body contouring,1275,2009
4652,body fat,1280,2009
5365,body fat,1280,2009
5227,body fat,1280,2009
5557,body fat,1280,2009
4842,body weigrowth hormonet,1342,2009
4652,body weigrowth hormonet,1342,2009
4982,body weigrowth hormonet,1342,2009
4970,body weigrowth hormonet,1342,2009
5186,body weigrowth hormonet,1342,2009
5126,body weigrowth hormonet,1342,2009
5130,body weigrowth hormonet,1342,2009
5468,body weigrowth hormonet,1342,2009
5926,body weigrowth hormonet,1342,2009
5632,body image,1292,2009
5873,body size,1322,2009
5543,body weigrowth hormonet loss,1344,2009
5104,bone mineral density,1369,2009
4884,bone mineral density,1369,2009
5668,bone mineral density,1369,2009
5935,bone mineral density,1369,2009
5702,bowel obstruct scanion,1387,2009
5338,bowel obstruct scanion,1387,2009
5267,bone,1355,2009
5496,breast cancer,1423,2009
4958,behavioral risk factor surveillance system,1058,2009
4996,brown adipocyte,1452,2009
5790,built environment,1462,2009
5212,brown adipose tissue,1454,2009
5580,calcium,1511,2009
4856,calcium,1511,2009
5580,calory,1531,2009
5496,cancer,1543,2009
4867,cardic arrest,1632,2009
4846,cardiometabolic risk,1639,2009
4873,cardiorespiratory fitness,1648,2009
5077,cardiorespiratory fitness,1648,2009
5808,cardiovascular disease,1655,2009
4875,cardiovascular disease,1655,2009
4882,cardiovascular disease,1655,2009
4886,cardiovascular disease,1655,2009
4849,cardiovascular disease,1655,2009
4975,cardiovascular disease,1655,2009
4834,cardiovascular disease,1655,2009
4756,cardiovascular disease,1655,2009
4726,cardiovascular disease,1655,2009
4705,cardiovascular disease,1655,2009
5308,cardiovascular disease,1655,2009
5367,cardiovascular disease,1655,2009
5204,cardiovascular disease,1655,2009
5243,cardiovascular,1653,2009
4874,cardiovascular,1653,2009
5999,cardiovascular,1653,2009
5660,cardiovascular,1653,2009
5551,cardiovascular disease,1655,2009
4776,cardiovascular disease risk factor,1661,2009
5178,cardiovascular disease risk factor,1661,2009
5321,cardiovascular disease risk factor,1661,2009
5962,cardiovascular disease risk factor,1661,2009
5842,cardiovascular disease risk fact scanor,1660,2009
6008,cardiovascular disease risk fact scanor,1660,2009
5586,cardiovascular disease risk fact scanor,1660,2009
5730,cardiovascular disease risk fact scanor,1660,2009
5196,cardiovascular disease risk fact scanor,1660,2009
4724,cardiovascular disease risk fact scanor,1660,2009
4777,carotid artery intimamedia thickness,1693,2009
6008,central obesity,1806,2009
5490,central obesity,1806,2009
5422,central obesity,1806,2009
4777,central obesity,1806,2009
5275,childrenhood obesity,1951,2009
5136,childrenhood obesity,1951,2009
5019,childrenhood obesity,1951,2009
4802,childrenhood obesity,1951,2009
4840,childrenhood obesity,1951,2009
4635,childrenhood obesity,1951,2009
5882,childrenhood obesity,1951,2009
5593,childrenhood obesity,1951,2009
5588,childrenhood obesity,1951,2009
5460,childrenhood obesity,1951,2009
5651,childrenhood obesity,1951,2009
5631,childrenhood obesity,1951,2009
5753,childrenhood obesity,1951,2009
5544,childrenhood,1950,2009
5958,childrenhood,1950,2009
4668,childrenhood overweigrowth hormonet,1952,2009
5588,childrenhood overweigrowth hormonet,1952,2009
5999,children,1934,2009
6006,children,1934,2009
5980,children,1934,2009
5919,children,1934,2009
5950,children,1934,2009
5962,children,1934,2009
5863,children,1934,2009
5840,children,1934,2009
5790,children,1934,2009
5802,children,1934,2009
4938,children,1934,2009
4942,children,1934,2009
4889,children,1934,2009
4875,children,1934,2009
4849,children,1934,2009
4873,children,1934,2009
4862,children,1934,2009
4955,children,1934,2009
4632,children,1934,2009
4639,children,1934,2009
4694,children,1934,2009
4806,children,1934,2009
4796,children,1934,2009
4761,children,1934,2009
5053,children,1934,2009
5077,children,1934,2009
5142,children,1934,2009
5310,children,1934,2009
5385,children,1934,2009
5386,children,1934,2009
5366,children,1934,2009
5599,children,1934,2009
5579,children,1934,2009
5553,children,1934,2009
5535,children,1934,2009
5423,children,1934,2009
5516,children,1934,2009
5711,children,1934,2009
5618,children,1934,2009
5634,children and adolescent,1935,2009
5030,cholesterol,1990,2009
5310,cholesterol,1990,2009
5658,chronic kidney disease,2030,2009
4809,chronic kidney disease,2030,2009
5258,chronic kidney disease,2030,2009
5131,circadian,2054,2009
5947,clinical trial,2107,2009
5946,clinical trial,2107,2009
5526,clinical trial,2107,2009
4664,clinical trial,2107,2009
5276,clinical trial,2107,2009
5302,clinical trial,2107,2009
5131,clock,2109,2009
5812,cluster analysis,2117,2009
5755,cognition,2144,2009
5110,cognition,2144,2009
5227,cognition,2144,2009
5551,cohort,2169,2009
4980,cohort,2169,2009
5189,cohort,2169,2009
5281,cohort study,2172,2009
5765,cohort study,2172,2009
4858,cognitive behavioral therapy,2148,2009
5911,cognitive behavioral therapy,2148,2009
4917,colorectal cancer,2204,2009
4917,colorect scanal cancer,2202,2009
5788,communication,2232,2009
5647,compliance,2280,2009
5985,complication,2281,2009
5226,complication,2281,2009
5040,complication,2281,2009
5369,complication,2281,2009
5349,complication,2281,2009
5021,complication,2281,2009
4931,complication,2281,2009
4932,complication,2281,2009
4874,complication,2281,2009
4651,complication,2281,2009
4661,complication,2281,2009
4720,complication,2281,2009
4722,complication,2281,2009
4829,complication,2281,2009
4845,complication,2281,2009
5625,complication,2281,2009
5610,complication,2281,2009
5671,complication,2281,2009
5708,complication,2281,2009
5532,complication,2281,2009
5435,complication,2281,2009
5466,complication,2281,2009
5803,complication,2281,2009
5503,continuous glucose monitoring,2385,2009
4940,conversion,2402,2009
5026,conversion,2402,2009
5342,conversion,2402,2009
5144,conversion,2402,2009
5730,computed tomography,2295,2009
5329,coronary heart disease,2441,2009
5313,coronary heart disease,2441,2009
4675,coronary heart disease,2441,2009
4629,cortisol,2463,2009
4747,cortisol,2463,2009
5227,cortisol,2463,2009
5128,cortisol,2463,2009
5103,cost,2469,2009
4948,cost-effect scaniveness,2477,2009
5105,cost-effect scaniveness,2477,2009
5840,cost-effect scaniveness,2477,2009
4937,continuous positive airway pressure,2386,2009
5440,c-react scanive protein,2497,2009
5673,c-react scanive protein,2497,2009
5035,c-react scanive protein,2497,2009
5293,c-react scanive protein,2497,2009
5283,c-react scanive protein,2497,2009
4643,cross-sectional study,2527,2009
5748,c-reactive protein,2498,2009
5660,c-reactive protein,2498,2009
5021,cytokine,2599,2009
5157,cytokine,2599,2009
5061,cytokine,2599,2009
5270,cytokine,2599,2009
5111,deep vein thrombosis,2658,2009
5603,deep vein thrombosis,2658,2009
5805,deep vein thrombosis,2658,2009
5458,depression,2704,2009
5578,depression,2704,2009
5584,depression,2704,2009
4961,depression,2704,2009
4958,depression,2704,2009
4959,depression,2704,2009
5793,demography,2687,2009
5564,diabetes,2754,2009
5526,diabetes,2754,2009
5545,diabetes,2754,2009
5456,diabetes,2754,2009
5430,diabetes,2754,2009
5508,diabetes,2754,2009
5476,diabetes,2754,2009
5612,diabetes,2754,2009
5616,diabetes,2754,2009
5636,diabetes,2754,2009
5649,diabetes,2754,2009
5664,diabetes,2754,2009
5673,diabetes,2754,2009
5687,diabetes,2754,2009
5717,diabetes,2754,2009
5779,diabetes,2754,2009
5822,diabetes,2754,2009
5928,diabetes,2754,2009
5946,diabetes,2754,2009
5932,diabetes,2754,2009
5947,diabetes,2754,2009
4948,diabetes,2754,2009
5029,diabetes,2754,2009
4886,diabetes,2754,2009
4754,diabetes,2754,2009
4820,diabetes,2754,2009
4636,diabetes,2754,2009
4726,diabetes,2754,2009
4701,diabetes,2754,2009
5157,diabetes,2754,2009
5238,diabetes,2754,2009
5323,diabetes,2754,2009
5331,diabetes,2754,2009
5077,dexa,2747,2009
4782,dexa,2747,2009
5624,diabetes complication,2756,2009
5721,diabetes mellitus,2760,2009
5896,diabetes mellitus,2760,2009
6024,diabetes mellitus,2760,2009
5344,diabetes mellitus,2760,2009
5203,diabetes mellitus,2760,2009
5049,diabetes mellitus,2760,2009
5043,diabetes mellitus,2760,2009
4664,diabetes mellitus,2760,2009
4666,diabetes mellitus,2760,2009
4882,diabetes mellitus,2760,2009
4964,diabetes mellitus,2760,2009
5721,diabetes nephropathy,2763,2009
5817,diabetes surgery,2770,2009
5942,diagnosis,2793,2009
5813,diazoxide,2812,2009
4820,diazoxide,2812,2009
4903,diet,2820,2009
5303,diet,2820,2009
5389,diet,2820,2009
5419,diet,2820,2009
5173,diet,2820,2009
5791,diet,2820,2009
5863,diet,2820,2009
5861,diet,2820,2009
5857,diet,2820,2009
5682,diet,2820,2009
5618,diet,2820,2009
5649,diet,2820,2009
5515,diet,2820,2009
5500,diet,2820,2009
5580,diet,2820,2009
5008,dietary intake,2874,2009
4761,dietary intake,2874,2009
5422,dietary intake,2874,2009
4798,dietary pattern,2878,2009
4692,diet-induced obesity,2905,2009
5287,dietary treatment,2894,2009
4996,differentiation,2915,2009
5987,dipeptidyl peptidase inhibitor,2941,2009
5010,dipeptidyl peptidase inhibitor,2941,2009
4727,dipeptidyl peptidase inhibitor,2941,2009
5148,dipeptidyl peptidase inhibitor,2941,2009
5073,dipeptidyl peptidase inhibitor,2941,2009
5010,dipeptidyl peptidase,2938,2009
4927,dipeptidyl peptidase,2938,2009
5734,dipeptidyl peptidase,2938,2009
5546,dipeptidyl peptidase,2938,2009
5425,dipeptidyl peptidase,2938,2009
5848,disability,2949,2009
5444,disability,2949,2009
5552,disability,2949,2009
4936,disparity,2985,2009
4814,dopamine,3034,2009
5981,dual-energy x-ray absorptiometry,3092,2009
5421,dual-energy x-ray absorptiometry,3092,2009
5476,dumping,3096,2009
5012,duodenal switch,3099,2009
5355,duodenal switch,3099,2009
5342,duodenal switch,3099,2009
5996,duodenal switch,3099,2009
5829,dyslipidaemia,3122,2009
5321,dyslipidaemia,3122,2009
5863,eating behavior,3168,2009
5628,eating behavior,3168,2009
5632,eating behavior,3168,2009
5250,eating behavior,3168,2009
5350,eating behavior,3168,2009
4989,eating behavior,3168,2009
4970,eating behavior,3168,2009
4918,eating behavior,3168,2009
4684,eating behavior,3168,2009
4858,eating disorder,3170,2009
5046,eating disorder,3170,2009
5458,eating disorder,3170,2009
5879,eating disorder,3170,2009
5785,eating pattern,3182,2009
5685,eating pattern,3182,2009
5892,ecological momentary assessment,3203,2009
5173,education,3229,2009
5865,education,3229,2009
5872,education,3229,2009
5606,education,3229,2009
5932,effect scaniveness,3238,2009
4928,efficacy,3241,2009
4929,efficacy,3241,2009
4734,efficiency,3243,2009
5347,elderly,3264,2009
5636,endoluminal,3366,2009
5960,endoluminal,3366,2009
5083,endoluminal,3366,2009
5369,endoluminal,3366,2009
5924,endoplasmic reticulum stress,3379,2009
5202,endoplasmic reticulum stress,3379,2009
5297,endoscopy,3385,2009
5254,endoscopy,3385,2009
5264,endoscopy,3385,2009
5265,endoscopy,3385,2009
4763,endoscopy,3385,2009
5243,endothelium,3397,2009
4753,endothelium,3397,2009
5983,endothelium,3397,2009
5055,endothelium funct scanion,3398,2009
5888,endothelium funct scanion,3398,2009
5085,endothelium progenitor cell,3399,2009
4852,energy balance,3410,2009
4983,energy balance,3410,2009
5860,energy expenditure,3415,2009
5535,energy expenditure,3415,2009
4982,energy expenditure,3415,2009
4941,energy expenditure,3415,2009
5087,energy expenditure,3415,2009
4684,energy homeostasis,3418,2009
4915,energy metabolism,3420,2009
4865,energy metabolism,3420,2009
5419,energy metabolism,3420,2009
4802,environment,3442,2009
4668,environmental intervention,3453,2009
4637,epidemiology,3478,2009
4694,epidemiology,3478,2009
4800,epidemiology,3478,2009
4781,epidemiology,3478,2009
4850,epidemiology,3478,2009
5765,epidemiology,3478,2009
5185,epigenetic,3488,2009
5618,environment,3442,2009
5537,environment,3442,2009
5976,eq-5d,3501,2009
5333,erosion,3514,2009
5846,esophageal motility,3534,2009
5014,esophageal motility,3534,2009
5062,esophageal motility,3534,2009
4675,ethnic difference,3561,2009
5126,ethnic group,3563,2009
5313,ethnic group,3563,2009
5275,ethnicity,3567,2009
5173,ethnicity,3567,2009
4847,ethnicity,3567,2009
5509,ethnicity,3567,2009
5588,europerope,3583,2009
4643,europerope,3583,2009
4734,ewl,3605,2009
5472,ewl,3605,2009
5687,excess weigrowth hormonet loss,3612,2009
5133,excess weigrowth hormonet loss,3612,2009
5858,exenatide,3622,2009
5115,exendin,3623,2009
5391,exendin,3623,2009
5114,exenatide,3622,2009
5105,exenatide,3622,2009
5389,exercise,3625,2009
5303,exercise,3625,2009
5119,exercise,3625,2009
5055,exercise,3625,2009
4795,exercise,3625,2009
4761,exercise,3625,2009
5029,exercise,3625,2009
5857,exercise,3625,2009
5926,exercise,3625,2009
5950,exercise,3625,2009
5755,exercise,3625,2009
4862,exergame,3644,2009
5083,expect scanation,3650,2009
5144,failure,3712,2009
5350,failure,3712,2009
5342,failure,3712,2009
5234,fat mass,3788,2009
5559,fat mass,3788,2009
5142,fat intake,3786,2009
5087,fat-free mass,3811,2009
5235,fat-soluble vitamin,3818,2009
4811,fatty acid,3819,2009
5980,fatty liver,3838,2009
5419,feeding behavior,3858,2009
4831,ferritin,3887,2009
5349,fistula,3954,2009
5029,fitness,3956,2009
4871,fitness,3956,2009
5551,fitness,3956,2009
5076,fertility,3888,2009
6004,fitness,3956,2009
5188,functional magnetic resonance imaging,4215,2009
5820,follow up,4012,2009
5831,follow up study,4013,2009
5861,food,4015,2009
4991,food frequency questionnaire,4056,2009
5468,food intake,4066,2009
5685,food intake,4066,2009
4941,food intake,4066,2009
4684,food intake,4066,2009
4652,food intake,4066,2009
5361,food intake,4066,2009
5925,food intake,4066,2009
5575,fasting plasma glucose,3767,2009
4925,free fatty acid,4159,2009
5345,fundoplication,4222,2009
5197,gastrect scanomy,4264,2009
5727,gallstone,4248,2009
5867,gallstone,4248,2009
5168,gastric band,4270,2009
5163,gastric band,4270,2009
5338,gastric band,4270,2009
5404,gastric band,4270,2009
5931,gastric band,4270,2009
5726,gastric band,4270,2009
5706,gastric band,4270,2009
5662,gastric band,4270,2009
5443,gastric band,4270,2009
5541,gastric bandinging,4271,2009
5573,gastric bandinging,4271,2009
5731,gastric bandinging,4271,2009
5339,gastric bandinging,4271,2009
5342,gastric bandinging,4271,2009
5346,gastric bandinging,4271,2009
5354,gastric bandinging,4271,2009
5261,gastric bandinging,4271,2009
5144,gastric bandinging,4271,2009
5158,gastric bandinging,4271,2009
4691,gastric bandinging,4271,2009
4693,gastric bandinging,4271,2009
4661,gastric bandinging,4271,2009
4877,gastric bandinging,4271,2009
4877,gastric bypass,4273,2009
4882,gastric bypass,4273,2009
4884,gastric bypass,4273,2009
4848,gastric bypass,4273,2009
4912,gastric bypass,4273,2009
4930,gastric bypass,4273,2009
4990,gastric bypass,4273,2009
4988,gastric bypass,4273,2009
4948,gastric bypass,4273,2009
4653,gastric bypass,4273,2009
4651,gastric bypass,4273,2009
4648,gastric bypass,4273,2009
4631,gastric bypass,4273,2009
4681,gastric bypass,4273,2009
4763,gastric bypass,4273,2009
4764,gastric bypass,4273,2009
4741,gastric bypass,4273,2009
5149,gastric bypass,4273,2009
5160,gastric bypass,4273,2009
5159,gastric bypass,4273,2009
5153,gastric bypass,4273,2009
5196,gastric bypass,4273,2009
5230,gastric bypass,4273,2009
5046,gastric bypass,4273,2009
5040,gastric bypass,4273,2009
5042,gastric bypass,4273,2009
5104,gastric bypass,4273,2009
5265,gastric bypass,4273,2009
5264,gastric bypass,4273,2009
5267,gastric bypass,4273,2009
5283,gastric bypass,4273,2009
5258,gastric bypass,4273,2009
5254,gastric bypass,4273,2009
5244,gastric bypass,4273,2009
5354,gastric bypass,4273,2009
5369,gastric bypass,4273,2009
5347,gastric bypass,4273,2009
5350,gastric bypass,4273,2009
5353,gastric bypass,4273,2009
5352,gastric bypass,4273,2009
5345,gastric bypass,4273,2009
5397,gastric bypass,4273,2009
5722,gastric bypass,4273,2009
5716,gastric bypass,4273,2009
5706,gastric bypass,4273,2009
5705,gastric bypass,4273,2009
5708,gastric bypass,4273,2009
5707,gastric bypass,4273,2009
5694,gastric bypass,4273,2009
5697,gastric bypass,4273,2009
5701,gastric bypass,4273,2009
5765,gastric bypass,4273,2009
5767,gastric bypass,4273,2009
5779,gastric bypass,4273,2009
5780,gastric bypass,4273,2009
5781,gastric bypass,4273,2009
5773,gastric bypass,4273,2009
5690,gastric bypass,4273,2009
5687,gastric bypass,4273,2009
5603,gastric bypass,4273,2009
5577,gastric bypass,4273,2009
5560,gastric bypass,4273,2009
5543,gastric bypass,4273,2009
